Series ID,2019-03-21T07:00:00.000Z,2019-03-21T07:05:00.000Z,2019-03-21T07:10:00.000Z,2019-03-21T07:15:00.000Z,2019-03-21T07:20:00.000Z,2019-03-21T07:25:00.000Z,2019-03-21T07:30:00.000Z,2019-03-21T07:35:00.000Z,2019-03-21T07:40:00.000Z,2019-03-21T07:45:00.000Z,2019-03-21T07:50:00.000Z,2019-03-21T07:55:00.000Z,2019-03-21T08:00:00.000Z,2019-03-21T08:05:00.000Z,2019-03-21T08:10:00.000Z,2019-03-21T08:15:00.000Z,2019-03-21T08:20:00.000Z,2019-03-21T08:25:00.000Z,2019-03-21T08:30:00.000Z,2019-03-21T08:35:00.000Z,2019-03-21T08:40:00.000Z,2019-03-21T08:45:00.000Z,2019-03-21T08:50:00.000Z,2019-03-21T08:55:00.000Z,2019-03-21T09:00:00.000Z,2019-03-21T09:05:00.000Z,2019-03-21T09:10:00.000Z,2019-03-21T09:15:00.000Z,2019-03-21T09:20:00.000Z,2019-03-21T09:25:00.000Z,2019-03-21T09:30:00.000Z,2019-03-21T09:35:00.000Z,2019-03-21T09:40:00.000Z,2019-03-21T09:45:00.000Z,2019-03-21T09:50:00.000Z,2019-03-21T09:55:00.000Z,2019-03-21T10:00:00.000Z,2019-03-21T10:05:00.000Z,2019-03-21T10:10:00.000Z,2019-03-21T10:15:00.000Z,2019-03-21T10:20:00.000Z,2019-03-21T10:25:00.000Z,2019-03-21T10:30:00.000Z,2019-03-21T10:35:00.000Z,2019-03-21T10:40:00.000Z,2019-03-21T10:45:00.000Z,2019-03-21T10:50:00.000Z,2019-03-21T10:55:00.000Z,2019-03-21T11:00:00.000Z,2019-03-21T11:05:00.000Z,2019-03-21T11:10:00.000Z,2019-03-21T11:15:00.000Z,2019-03-21T11:20:00.000Z,2019-03-21T11:25:00.000Z,2019-03-21T11:30:00.000Z,2019-03-21T11:35:00.000Z,2019-03-21T11:40:00.000Z,2019-03-21T11:45:00.000Z,2019-03-21T11:50:00.000Z,2019-03-21T11:55:00.000Z,2019-03-21T12:00:00.000Z,2019-03-21T12:05:00.000Z,2019-03-21T12:10:00.000Z,2019-03-21T12:15:00.000Z,2019-03-21T12:20:00.000Z,2019-03-21T12:25:00.000Z,2019-03-21T12:30:00.000Z,2019-03-21T12:35:00.000Z,2019-03-21T12:40:00.000Z,2019-03-21T12:45:00.000Z,2019-03-21T12:50:00.000Z,2019-03-21T12:55:00.000Z,2019-03-21T13:00:00.000Z,2019-03-21T13:05:00.000Z,2019-03-21T13:10:00.000Z,2019-03-21T13:15:00.000Z,2019-03-21T13:20:00.000Z,2019-03-21T13:25:00.000Z,2019-03-21T13:30:00.000Z,2019-03-21T13:35:00.000Z,2019-03-21T13:40:00.000Z,2019-03-21T13:45:00.000Z,2019-03-21T13:50:00.000Z,2019-03-21T13:55:00.000Z,2019-03-21T14:00:00.000Z,2019-03-21T14:05:00.000Z,2019-03-21T14:10:00.000Z,2019-03-21T14:15:00.000Z,2019-03-21T14:20:00.000Z,2019-03-21T14:25:00.000Z,2019-03-21T14:30:00.000Z,2019-03-21T14:35:00.000Z,2019-03-21T14:40:00.000Z,2019-03-21T14:45:00.000Z,2019-03-21T14:50:00.000Z,2019-03-21T14:55:00.000Z,2019-03-21T15:00:00.000Z,2019-03-21T15:05:00.000Z,2019-03-21T15:10:00.000Z,2019-03-21T15:15:00.000Z,2019-03-21T15:20:00.000Z,2019-03-21T15:25:00.000Z,2019-03-21T15:30:00.000Z,2019-03-21T15:35:00.000Z,2019-03-21T15:40:00.000Z,2019-03-21T15:45:00.000Z,2019-03-21T15:50:00.000Z,2019-03-21T15:55:00.000Z,2019-03-21T16:00:00.000Z,2019-03-21T16:05:00.000Z,2019-03-21T16:10:00.000Z,2019-03-21T16:15:00.000Z
91_5,9380,9380,9380,9310,9310,9310,9380,9380,9380,9310,9380,9310,,8750,,8540,8680,,8750,8540,8680,8680,8680,8540,8540,8750,8680,8750,8540,9380,9450,9450,10220,,,9450,9450,9450,9450,10080,10080,9380,9450,9450,9380,9450,9800,9380,9380,9450,9450,9870,9380,9380,9450,9450,9310,9380,9870,10220,10220,10010,9800,10010,10220,9870,10010,10010,10220,9870,10220,9870,10010,10010,9800,10220,10220,9870,10010,9870,10010,10080,10010,10430,9310,9310,9170,9310,9310,9310,9310,9310,9310,9310,9310,9310,9170,9310,9310,9310,9310,9310,9310,9310,9310,9450,9870,9800,9310,8890,8540
91_6,9310,9380,9380,9310,9310,9380,9380,9310,9380,9310,9380,9310,,8680,,8540,8680,,8680,8540,8680,8680,8540,8540,8540,8540,8680,8680,8540,9310,9450,9450,9380,,,9450,9380,9450,9380,10290,10080,9450,9450,9450,9450,9380,9800,9450,9380,9450,9450,10220,9380,9310,9450,9450,9310,9310,9800,10010,10220,10010,9800,10010,10290,9870,10010,10080,10010,9870,10220,10010,10010,10010,9870,10220,10220,9870,10010,9870,10010,10290,10010,10290,9310,9310,9310,9310,9310,9310,9310,9310,9170,9170,9310,9310,9310,9310,9310,9310,9380,9310,9310,9380,9310,9450,9870,9800,9310,8890,8540
91_7,9310,9380,9380,9380,9380,9310,9310,9310,9310,9380,9310,9310,,8680,,8540,8540,,8680,8540,8680,8680,8680,8540,8540,8680,8680,8680,8470,9380,9450,9450,10290,,,9450,9450,9450,9450,10010,9800,9450,9450,9380,9450,9450,9800,9450,9380,9450,9590,9870,9380,9380,9450,9450,9310,9380,9870,10220,10220,10010,9800,9870,10290,9870,10080,10080,10220,9870,10220,10010,10010,10010,9870,10220,10290,10010,10010,10010,10010,10220,10010,10080,9310,9310,9170,9310,9310,9310,9310,9310,9170,9310,9310,9310,9310,9310,9380,9310,9310,9380,9310,9310,9310,9450,9870,9800,9380,8750,8540
91_8,9310,9310,9380,9380,9310,9310,9380,9380,9310,9380,9310,9380,,8750,,8540,8750,,8680,8540,8680,8680,8750,8540,8540,8750,8680,8680,8540,9310,9450,9450,9380,,,9450,9450,9450,9590,10220,10220,9450,9590,9450,9450,9380,9870,9450,9450,9450,9450,10290,9380,9380,9590,9590,9310,9380,9800,10010,10220,10080,9800,10220,10290,9870,10080,10080,10080,9870,10220,10080,10220,10080,10010,10220,10220,9870,10080,10010,10220,10430,10080,10290,9170,9310,9170,9170,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9380,9310,9310,9310,9310,9450,9870,9800,9380,8890,8680
91_9,90.9375,92.1875,91.875,89.375,91.25,91.5625,91.875,91.25,92.1875,91.875,91.25,91.25,,81.875,,80.9375,80,,82.5,82.8125,82.1875,83.4375,82.5,81.875,81.875,74.0625,45,44.6875,103.75,102.1875,102.1875,101.875,104.0625,,,102.8125,102.1875,103.75,102.5,102.8125,102.5,102.5,105.3125,103.4375,102.8125,102.1875,102.8125,97.1875,102.8125,102.1875,88.75,85.9375,102.5,102.5,101.5625,101.875,92.1875,97.8125,108.4375,109.375,110,108.125,110,110,108.75,112.5,109.0625,109.0625,100.3125,109.6875,106.25,108.75,109.0625,107.1875,96.25,110.3125,109.0625,108.75,110.3125,108.75,108.4375,111.25,109.0625,110.625,98.4375,103.75,92.8125,77.1875,81.25,77.5,105.3125,68.75,81.25,87.1875,67.1875,75,66.25,77.1875,71.5625,74.375,66.5625,91.25,85,75.9375,83.4375,86.5625,69.6875,78.75,55.3125,57.8125,50
92_0,55,56,56,55,55,55,55,56,55,56,55,56,,56,,55,55,,55,56,55,55,56,55,55,55,55,55,56,56,55,56,55,,,55,55,67,70,69,70,70,55,56,56,56,56,55,56,56,55,56,56,57,55,55,55,55,55,56,56,54,56,55,56,55,55,55,55,55,55,55,55,55,56,56,56,56,55,56,56,56,56,56,55,56,56,56,56,56,56,55,56,56,55,56,56,56,56,56,56,55,56,57,57,59,60,60,59,60,58
92_1,40,40,41,41,40,40,40,40,40,41,41,41,,41,,40,40,,41,41,40,40,40,40,41,40,40,40,41,41,41,41,40,,,40,41,46,46,46,46,46,39,41,40,40,41,40,40,41,41,41,41,41,40,40,40,40,40,40,41,40,41,41,41,41,40,40,41,40,41,41,41,40,41,41,41,42,41,41,40,40,42,41,40,41,41,41,41,41,42,41,41,41,41,42,41,41,42,41,41,42,41,43,42,45,46,47,49,49,46
92_2,21,21,21,21,21,22,22,22,21,21,21,21,,20,,21,21,,21,21,21,21,21,22,21,21,21,21,21,20,21,21,21,,,21,21,21,21,22,22,21,21,21,21,21,20,21,21,22,21,21,21,21,21,21,22,21,21,20,21,22,22,22,22,22,21,22,22,22,21,21,22,21,21,21,21,22,22,22,21,22,22,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,24,26,29,30,31,31,23
92_3,0.499444,0.499861,0.499861,0.5,0.5,0.499444,0.500417,0.500417,0.500417,0.500417,0.500417,0.50125,0.500972,0.500417,0.500278,0.500417,0.500417,0.5,0.5,0.499861,0.500556,0.500139,0.500139,0.500833,0.499722,0.499583,0.500972,0.500972,0.501528,0.500833,0.500694,0.500556,0.500278,0.5,0.5,0.500417,0.500139,0.499861,0.499861,0.499861,0.499861,0.499861,0.499861,0.500278,0.501111,0.50125,0.50125,0.500556,0.5,0.499306,0.499306,0.499444,0.49875,0.499861,0.5,0.500278,0.499583,0.500278,0.499722,0.499583,0.500972,0.500972,0.500694,0.500556,0.500139,0.499444,0.499444,0.499861,0.499306,0.499722,0.499583,0.5,0.5,0.5,0.499861,0.5,0.499861,0.5,0.500972,0.501111,0.500972,0.500556,0.500556,0.500833,0.499722,0.499583,0.499861,0.5,0.500278,0.499861,0.500417,0.500417,0.500139,0.500417,0.500972,0.501667,0.501528,0.500972,0.500694,0.5,0.500278,0.500139,0.500139,0.5,0.5,0.500278,0.500278,0.499861,0.500139,0.500139,0.500694
92_4,8.951164099464327,8.985555578714802,8.985555578714802,8.985555578714802,8.840173416428707,8.840173416428707,8.849031827750798,8.849031827750798,8.967838756070618,8.973049586260084,8.973049586260084,8.973049586260084,8.973049586260084,8.986597744752693,8.877170310773915,8.983471246639015,9.02098922400317,8.861016737186569,8.995456156074788,8.995456156074788,8.995977239093733,9.029847635325261,9.023073556078954,9.012130812681077,9.028805469287368,9.100193842883048,9.047043374950496,9.173666548554516,9.098109510807262,9.034537382495781,9.03766388060946,9.0392271296663,8.9016612126644,8.905308793797028,8.905308793797028,9.05121203910207,9.057986118348376,9.159076224024012,9.065281280613627,8.879775725868646,8.879254642849698,9.057986118348376,9.076745107030453,9.075181857973613,9.07413969193572,9.179919544781876,9.121037163640912,9.105404673072515,9.086645684390437,9.084561352314651,9.098109510807262,9.126247993830377,9.111136586280926,9.099672759864102,9.121037163640912,9.098109510807262,9.103320340996728,9.136669654209308,9.114263084394606,9.255476582529129,9.122600412697752,9.122600412697752,9.131458824019845,9.159076224024012,9.127811242887217,9.145006982512454,9.149696729682974,9.129895574963005,9.139796152322988,9.131458824019845,9.138753986285096,9.168976801383996,9.21118452591867,9.160118390061905,9.15178106175876,9.224211601392335,9.191904454217648,9.16689246930821,9.179919544781876,9.21587427308919,9.172624382516624,9.180961710819767,9.173666548554516,9.196073118369219,9.188777956103968,9.188777956103968,9.185651457990287,9.193988786293431,9.202847197615526,9.353440190091085,9.239844091960732,9.213789941013403,9.239844091960732,9.21847968818392,9.273193405173313,9.2216061862976,9.239844091960732,9.223169435354441,9.25078683535861,9.227859182524961,9.255476582529129,9.264856076870169,9.232027846676532,9.233070012714427,9.233070012714427,9.260166329699649,9.260166329699649,9.092898680617797,9.233591095733372,9.24036517497968,9.237238676866
92_5,11340,11340,11340,11340,11550,11550,11480,11270,11480,11480,11480,11340,,11340,,11550,11340,,11480,11480,11480,11340,11340,11130,11130,11830,11480,11340,11270,11270,11480,11340,11270,,,11480,11480,8890,8890,8960,8960,8960,11970,11340,11480,11480,11480,11480,11340,11340,11340,11130,11130,11340,11480,11480,11480,11480,11480,11340,11340,11270,11830,11690,11340,11480,11340,11690,11690,11550,11550,11480,11340,11480,11340,11340,11340,11340,11550,11550,11550,11550,11550,11550,11550,11550,11550,11550,11550,11550,11760,11690,11550,11830,11760,11970,11760,11830,11970,11760,12040,11970,11760,11830,11970,13300,14630,14630,8890,8890,8750
92_6,11270,11130,11270,11270,11550,11550,11480,11130,11340,11340,11340,11340,,11130,,11270,11270,,11340,11340,11340,11270,11270,11060,11130,11690,11340,11340,11130,11130,11340,11270,11060,,,11270,11340,8750,8890,8890,8890,8890,11830,11270,11130,11340,11340,11340,11480,11270,11340,11060,11060,11270,11340,11340,11340,11340,11340,11340,11340,11130,11760,11480,11340,11270,11270,11550,11550,11480,11480,11340,11340,11270,11340,11270,11270,11270,11480,11480,11480,11480,11480,11480,11340,11480,11480,11480,11480,11480,11550,11690,11480,11340,11690,11830,11760,11760,11830,11760,11970,11970,11760,10710,11830,13020,14350,14350,8890,8890,8680
92_7,11270,11340,11480,11340,11550,11550,11340,11270,11480,11340,11480,11480,,11270,,11830,11480,,11340,11340,11340,11340,11270,11130,11130,11690,11340,11340,11270,11270,11340,11340,11270,,,11480,11340,8750,8890,8960,8890,8960,11970,11270,11340,11480,11340,11340,11340,11270,11340,11130,11130,11340,11340,11340,11340,11480,11340,11340,11340,11130,11830,11550,11340,11340,11270,11550,11690,11480,11550,11340,11340,11340,11340,11340,11340,11340,11550,11550,11550,11550,11550,11550,11480,11480,11550,11480,11550,11550,11830,11690,11550,11830,11830,11970,11830,11830,11970,11830,11970,11970,11760,11830,11970,13440,14560,14420,8890,8960,8680
92_8,11340,11340,11340,11340,11690,11550,11480,11340,11480,11340,11480,11480,,11340,,11340,11340,,11340,11480,11340,11270,11270,11130,11130,11690,11480,11340,11270,11130,11480,11340,11270,,,11480,11480,8750,8890,8960,8960,8890,11970,11340,11270,11340,11480,11340,11480,11270,11340,11130,11130,11340,11340,11340,11340,11340,11340,11340,11340,11270,11830,11690,11480,11340,11270,11550,11550,11550,11480,11340,11340,11480,11340,11340,11270,11340,11550,11550,11550,11480,11550,11480,11480,11550,11550,11480,11480,11550,11690,11690,11550,11480,11830,11970,11830,11760,11970,11760,11970,11970,11760,10710,11970,13090,14560,14560,8890,8960,8680
92_9,76.875,86.5625,88.125,76.25,83.75,85.3125,82.8125,83.75,76.25,82.8125,86.5625,77.5,,84.0625,,83.75,77.8125,,85.9375,88.125,83.4375,87.1875,81.5625,75.9375,74.375,87.1875,84.0625,85.9375,84.6875,74.375,85.625,84.0625,84.375,,,82.5,83.75,88.4375,85,89.0625,81.875,83.75,83.125,87.1875,87.1875,78.125,83.4375,72.5,86.25,87.8125,87.8125,83.4375,83.75,86.5625,86.25,82.1875,84.6875,87.8125,83.75,85.3125,77.8125,73.75,85.3125,83.125,85.3125,87.1875,75.9375,83.4375,76.25,74.6875,81.875,85.3125,78.4375,77.5,82.8125,86.5625,87.1875,87.1875,75.9375,87.8125,83.4375,87.8125,77.8125,83.4375,83.75,76.875,87.5,84.0625,88.4375,78.75,82.5,86.5625,87.8125,79.0625,80,87.5,82.1875,86.25,82.8125,84.6875,85.3125,87.5,84.375,81.875,83.4375,80.9375,80.9375,83.4375,58.125,54.6875,56.875
93_0,87,87,87,86,86,87,87,87,87,88,87,87,,87,,86,87,,87,87,87,87,87,87,87,87,87,87,87,86,86,87,87,,,87,87,77,77,78,77,87,86,86,86,86,86,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,86,87,87,87,87,86,86,86,86,87,87,87,87,87,87,87,87,86,86,86,86,87,87,87,87,87,87,86,86,87,86,86,88,86,87,87,87,86,85,86,87,87,89,88,87,77,78,75
93_1,53,53,53,53,52,53,52,53,53,53,53,53,,53,,53,53,,53,53,52,53,53,53,54,53,53,53,53,52,52,53,53,,,53,53,51,51,51,51,55,52,52,52,52,53,52,53,53,53,53,53,53,53,52,53,53,53,52,53,53,53,53,53,53,53,53,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,53,54,53,53,54,52,53,53,53,52,52,52,54,53,55,56,56,57,58,55
93_2,21,21,21,21,21,22,22,22,21,21,21,21,,20,,21,21,,21,21,21,21,21,22,21,21,21,21,21,20,21,21,21,,,21,21,21,21,22,22,21,21,21,21,21,20,21,22,22,21,21,21,21,21,21,21,21,21,20,21,22,22,22,22,22,21,22,22,22,21,21,22,21,21,21,21,22,21,22,21,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,23,22,22,22,24,27,29,30,31,31,23
93_3,0.498611,0.499028,0.499028,0.499861,0.499861,0.499306,0.499306,0.498194,0.499167,0.499722,0.499722,0.499722,0.498333,0.499306,0.499306,0.499444,0.499444,0.499444,0.499722,0.499722,0.499722,0.498611,0.498889,0.498889,0.498889,0.49875,0.498472,0.49875,0.499583,0.499306,0.49875,0.498611,0.498333,0.498056,0.498056,0.499028,0.499444,0.499861,0.499861,0.500556,0.500417,0.500833,0.500694,0.500139,0.5,0.500278,0.499861,0.499583,0.498472,0.499306,0.499167,0.499861,0.499583,0.498472,0.49875,0.498194,0.499028,0.498611,0.498889,0.49875,0.498889,0.499306,0.499306,0.499028,0.498611,0.498889,0.499167,0.49875,0.498333,0.499167,0.499722,0.49875,0.499444,0.499583,0.498056,0.498333,0.497778,0.498611,0.498472,0.498333,0.498889,0.497778,0.498611,0.498333,0.498889,0.499028,0.499306,0.49875,0.499028,0.498333,0.49875,0.499444,0.499722,0.499861,0.499444,0.499028,0.499167,0.499167,0.499583,0.498611,0.498472,0.498611,0.499306,0.499444,0.49875,0.499306,0.499444,0.499583,0.499306,0.498611,0.498611
93_4,12.235550367884613,12.267336432040354,12.267336432040354,12.267336432040354,12.237113616941453,12.236071450903559,12.236592533922506,12.236592533922506,12.24336661316881,12.24336661316881,12.235550367884613,12.243887696187757,12.24180336411197,12.24024011505513,12.236071450903559,12.236071450903559,12.236592533922506,12.235029284865666,12.241282281093024,12.241282281093024,12.241282281093024,12.244408779206704,12.243887696187757,12.24492986222565,12.245450945244597,12.247014194301437,12.244408779206704,12.252225024490903,12.24649311128249,12.251703941471956,12.241282281093024,12.24180336411197,12.24180336411197,12.256914771661421,12.256914771661421,12.242845530149864,12.276194843362445,12.276194843362445,12.238155782979346,12.24024011505513,12.24024011505513,12.24024011505513,12.236592533922506,12.239719032036184,12.24492986222565,12.24492986222565,12.24180336411197,12.24336661316881,12.245450945244597,12.251182858453008,12.24180336411197,12.27411051128666,12.243887696187757,12.243887696187757,12.242324447130917,12.24336661316881,12.24336661316881,12.242324447130917,12.24336661316881,12.24336661316881,12.26473101694562,12.242845530149864,12.247014194301437,12.279321341476125,12.242845530149864,12.24180336411197,12.264209933926674,12.24492986222565,12.24492986222565,12.244408779206704,12.244408779206704,12.245450945244597,12.280884590532965,12.249098526377225,12.247014194301437,12.24492986222565,12.244408779206704,12.242324447130917,12.242324447130917,12.24805636033933,12.24649311128249,12.24649311128249,12.245450945244597,12.245450945244597,12.245450945244597,12.245450945244597,12.24492986222565,12.245450945244597,12.243887696187757,12.247535277320384,12.245972028263544,12.245972028263544,12.247014194301437,12.24492986222565,12.251703941471956,12.280884590532965,12.247014194301437,12.24649311128249,12.245450945244597,12.250140692415117,12.247535277320384,12.277758092419285,12.285574337703485,12.244408779206704,12.24336661316881,12.243887696187757,12.24492986222565,12.245972028263544,12.2678575150593,12.2678575150593,12.245450945244597
93_5,11340,11340,11480,11340,11690,11550,11480,11340,11480,11480,11480,11480,,11340,,11340,11340,,11480,11480,11480,11340,11340,11130,11270,11550,11550,11480,11270,11270,11480,11340,11270,,,11480,11340,8890,8890,8960,8960,8960,11970,11340,11340,11480,11480,11340,11340,11340,11340,11130,11130,11340,11480,11480,11480,11480,11480,11340,11480,11130,11830,11690,11480,11480,11340,11690,11690,11550,11550,11340,11340,11340,11340,11340,11340,11340,11550,11550,11550,11550,11550,11550,11550,11550,11550,11550,11550,11550,11760,11690,11550,11830,11760,11970,11760,11830,12040,11760,12040,12040,11760,11760,11970,13230,14560,14630,8890,8960,8750
93_6,11270,11270,11270,11270,11480,11550,11340,11270,11480,11340,11340,11340,,11270,,11340,11270,,11340,11340,11340,11270,11270,11060,11060,11550,11270,11340,11130,11130,11340,11270,11130,,,11270,11340,8890,8750,8890,8890,8890,11970,11270,11270,11340,11340,11340,11340,11130,11270,11130,11060,11270,11340,11480,11340,11340,11340,11340,11340,11130,11690,11480,11340,11340,11270,11550,11550,11480,11480,11340,11340,11340,11340,11270,11270,11270,11480,11480,11480,11480,11480,11480,11480,11480,11480,11480,11480,11480,11550,11690,11480,11760,11690,11830,11760,11760,11830,11690,11830,11970,11760,11690,11830,13020,14350,14350,8750,8890,8680
93_7,11340,11270,11340,11340,11550,11550,11340,11270,11340,11340,11340,11340,,11270,,11340,11480,,11340,11340,11340,11270,11340,11130,11270,11690,11270,11340,11130,11130,11340,11340,11270,,,11340,11340,8750,8890,8960,8890,8960,11970,11270,11340,11340,11340,11480,11480,11270,11480,11060,11130,11340,11340,11480,11340,11340,11340,11340,11340,11130,11830,11550,11340,11340,11270,11690,11690,11480,11550,11270,11340,11340,11340,11340,11340,11340,11480,11550,11550,11550,11550,11550,11480,11480,11550,11550,11480,11550,11830,11690,11550,11760,11760,11970,11760,11830,11830,11760,11970,11970,11830,11760,11970,13230,14420,14420,8890,8960,8680
93_8,11270,11270,11340,11340,11690,11550,11340,11340,11340,11480,11480,11340,,11340,,11340,11340,,11340,11340,11340,11270,11270,11130,11130,11690,11270,11340,11270,11130,11480,11340,11270,,,11340,11480,8750,8890,8890,8960,8960,12040,11270,11340,11480,11340,11340,11340,11270,11340,11130,11130,11340,11340,11340,11340,11480,11340,11340,11340,11130,11760,11550,11340,11340,11340,11690,11690,11550,11480,11340,11340,11340,11340,11340,11270,11340,11550,11550,11550,11550,11550,11550,11480,11550,11550,11480,11480,11480,11760,11690,11480,11830,11760,11970,11830,11760,11970,11760,11970,11970,11760,11760,11970,13020,14420,14420,8890,8960,8750
93_9,101.875,101.875,101.875,101.25,102.1875,101.875,101.875,101.5625,101.875,101.875,101.875,100.625,,101.875,,102.1875,100.9375,,102.1875,101.875,102.5,101.875,102.5,101.5625,101.875,101.875,101.875,101.5625,100.625,100,101.875,102.8125,102.1875,,,101.875,102.5,74.6875,74.6875,74.6875,74.6875,102.5,101.5625,101.875,102.1875,102.1875,101.5625,101.875,102.1875,101.875,102.1875,101.25,101.25,102.5,102.1875,101.5625,100.625,101.875,101.5625,101.5625,101.875,100,101.875,101.875,102.5,102.1875,101.875,101.875,101.5625,100.9375,101.25,102.1875,101.5625,101.875,100.3125,103.125,101.25,101.5625,101.875,100.9375,101.875,101.875,102.8125,101.5625,102.5,101.875,101.875,101.875,101.875,101.25,101.5625,101.875,101.875,102.5,100.9375,101.5625,100.3125,102.1875,102.1875,102.1875,101.875,101.25,101.875,102.5,102.1875,100.625,100.9375,101.875,68.125,69.6875,68.75
94_0,64,64,63,64,64,64,64,64,64,64,66,65,,64,,64,64,,64,64,64,64,64,63,64,64,64,64,64,63,64,64,64,,,65,64,65,65,65,64,65,64,64,64,65,64,64,64,65,64,64,65,65,64,65,64,64,65,65,65,64,64,65,64,64,64,64,65,64,64,65,65,64,64,64,65,64,64,64,65,64,64,64,64,64,64,66,66,65,65,65,65,65,65,65,64,65,65,65,66,66,65,66,66,67,68,68,63,63,62
94_1,48,48,48,48,48,48,48,48,48,48,50,49,,49,,48,48,,49,48,49,49,49,48,48,48,48,48,49,48,48,48,48,,,49,49,49,49,49,49,49,48,48,48,49,48,49,49,49,49,49,49,49,48,49,49,49,49,49,49,49,48,49,49,48,48,48,49,48,48,49,49,48,49,49,49,49,49,48,49,48,48,49,49,49,49,50,50,49,49,49,49,49,49,49,49,49,49,49,50,50,49,50,51,52,54,55,52,52,50
94_2,13,13,13,13,13,13,13,13,13,13,13,13,,13,,13,13,,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,,,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,21,23,23,28,28,23
94_3,0.497778,0.499444,0.499444,0.500139,0.500139,0.5,0.5,0.499167,0.499167,0.499167,0.498194,0.49875,0.498611,0.498889,0.498889,0.499306,0.499028,0.499028,0.499028,0.499028,0.499444,0.49875,0.498333,0.498472,0.499028,0.499167,0.498194,0.49875,0.498194,0.498611,0.499306,0.499167,0.499028,0.496944,0.496944,0.499167,0.498056,0.498611,0.498194,0.498472,0.498194,0.498333,0.498472,0.49875,0.499444,0.499028,0.49875,0.499167,0.498333,0.4975,0.498056,0.499583,0.499861,0.500278,0.499861,0.499583,0.498333,0.498472,0.498194,0.499028,0.499167,0.499028,0.499028,0.498889,0.499167,0.498194,0.497917,0.499306,0.499722,0.500139,0.499306,0.498472,0.498333,0.49875,0.49875,0.497917,0.498056,0.499444,0.499444,0.498889,0.499028,0.498611,0.498889,0.499306,0.499028,0.498611,0.498333,0.499306,0.499028,0.5,0.5,0.499722,0.498889,0.498889,0.499444,0.499028,0.499444,0.499722,0.499583,0.497778,0.498889,0.499306,0.498889,0.499306,0.499306,0.499306,0.499583,0.498889,0.499028,0.4975,0.497083
94_4,14.786772828647061,14.786251745628116,14.785730662609168,14.787814994684954,14.821164307897536,14.821164307897536,14.821164307897536,14.78989932676074,14.793546907893367,14.793546907893367,14.788857160722847,14.790420409779687,14.7883360777039,14.78989932676074,14.78989932676074,14.790420409779687,14.828980553181733,14.828980553181733,14.828980553181733,14.78989932676074,14.78989932676074,14.790941492798634,14.789378243741794,14.789378243741794,14.788857160722847,14.80188423619651,14.793546907893367,14.791983658836527,14.790941492798634,14.791983658836527,14.788857160722847,14.788857160722847,14.788857160722847,14.78989932676074,14.78989932676074,14.791983658836527,14.79302582487442,14.79302582487442,14.79146257581758,14.79146257581758,14.79146257581758,14.82376972299227,14.791983658836527,14.791983658836527,14.791983658836527,14.78989932676074,14.79146257581758,14.79146257581758,14.803968568272298,14.79146257581758,14.80970048148071,14.791983658836527,14.79146257581758,14.816995643745962,14.791983658836527,14.791983658836527,14.790420409779687,14.818037809783856,14.79771557204494,14.794067990912312,14.791983658836527,14.819601058840696,14.791983658836527,14.791983658836527,14.791983658836527,14.793546907893367,14.79146257581758,14.791983658836527,14.78989932676074,14.792504741855474,14.793546907893367,14.793546907893367,14.792504741855474,14.813869145632282,14.794067990912312,14.793546907893367,14.793546907893367,14.79302582487442,14.797194489025992,14.79458907393126,14.792504741855474,14.815432394689122,14.7961523229881,14.79771557204494,14.79302582487442,14.802405319215458,14.794067990912312,14.791983658836527,14.791983658836527,14.795110156950207,14.795631239969152,14.802405319215458,14.7961523229881,14.823248639973322,14.802405319215458,14.795110156950207,14.797194489025992,14.795110156950207,14.79302582487442,14.79302582487442,14.795631239969152,14.83106488525752,14.798757738082832,14.796673406007047,14.79458907393126,14.79458907393126,14.79302582487442,14.793546907893367,14.793546907893367,14.79771557204494,14.791983658836527
94_5,10220,10290,10290,10220,10290,10290,10290,10290,10290,10290,10220,10010,,10220,,10290,10290,,10290,10290,10220,10290,10290,10290,10220,10290,10290,10290,10290,10290,10290,10290,10290,,,10080,10220,10220,10220,10290,10080,10220,10080,10290,10220,10220,10220,10080,10220,10080,10220,10220,10220,10290,10290,10080,10220,10080,10220,10220,10220,10010,10290,10220,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10290,10500,10500,10500,10080,10290,10290,10290,10290,10290,10290,10290,10430,10290,10430,10430,10290,10430,11830,12390,13650,8330,8470,8260
