Date,Open,High,Low,Close,Adj Close,Volume,
1/30/84,164.399994,164.669998,162.399994,162.869995,162.869995,103120000,
1/31/84,162.869995,163.600006,162.029999,163.410004,163.410004,113510000,
2/1/84,163.410004,164,162.270004,162.740005,162.740005,107100000,
2/2/84,162.740005,163.360001,162.240005,163.360001,163.360001,111330000,
2/3/84,163.440002,163.979996,160.820007,160.910004,160.910004,109100000,
2/6/84,160.910004,160.910004,158.020004,158.080002,158.080002,109090000,
2/7/84,157.910004,158.809998,157.009995,158.740005,158.740005,107640000,
2/8/84,158.740005,159.070007,155.669998,155.850006,155.850006,96890000,
2/9/84,155.850006,156.169998,154.300003,155.419998,155.419998,128190000,
2/10/84,155.419998,156.520004,155.419998,156.300003,156.300003,92220000,
2/13/84,156.300003,156.320007,154.130005,154.949997,154.949997,78460000,
2/14/84,154.949997,156.610001,154.949997,156.610001,156.610001,91800000,
2/15/84,156.610001,157.479996,156.100006,156.25,156.25,94870000,
2/16/84,155.940002,156.440002,155.440002,156.130005,156.130005,81750000,
2/17/84,156.130005,156.800003,155.509995,155.740005,155.740005,76600000,
2/21/84,155.710007,155.740005,154.470001,154.639999,154.639999,71890000,
2/22/84,154.520004,155.100006,153.940002,154.309998,154.309998,90080000,
2/23/84,154.020004,154.449997,152.130005,154.289993,154.289993,100220000,
2/24/84,154.309998,157.509995,154.289993,157.509995,157.509995,102620000,
2/27/84,157.509995,159.580002,157.080002,159.300003,159.300003,99140000,
2/28/84,159.300003,159.300003,156.589996,156.820007,156.820007,91010000,
2/29/84,156.820007,158.270004,156.410004,157.059998,157.059998,92810000,
3/1/84,157.059998,158.190002,156.770004,158.190002,158.190002,82010000,
3/2/84,158.190002,159.899994,158.190002,159.240005,159.240005,108270000,
3/5/84,159.240005,159.240005,157.589996,157.889999,157.889999,69870000,
3/6/84,157.889999,158.369995,156.210007,156.25,156.25,83590000,
3/7/84,156.25,156.25,153.809998,154.570007,154.570007,90080000,
3/8/84,154.570007,155.800003,154.350006,155.190002,155.190002,80630000,
3/9/84,155.119995,155.190002,153.770004,154.350006,154.350006,73170000,
3/12/84,154.350006,156.350006,154.350006,156.339996,156.339996,84470000,
3/13/84,156.339996,157.929993,156.339996,156.779999,156.779999,102600000,
3/14/84,156.779999,157.169998,156.220001,156.770004,156.770004,77250000,
3/15/84,156.779999,158.050003,156.729996,157.410004,157.410004,79520000,
3/16/84,157.410004,160.449997,157.410004,159.270004,159.270004,118000000,
3/19/84,159.270004,159.270004,157.279999,157.779999,157.779999,64060000,
3/20/84,157.779999,159.169998,157.779999,158.860001,158.860001,86460000,
3/21/84,158.860001,159.259995,158.589996,158.660004,158.660004,87170000,
3/22/84,158.660004,158.669998,156.610001,156.690002,156.690002,87340000,
3/23/84,156.690002,156.919998,156.020004,156.860001,156.860001,79760000,
3/26/84,156.860001,157.179993,156.309998,156.669998,156.669998,69070000,
3/27/84,156.669998,157.300003,156.610001,157.300003,157.300003,73670000,
3/28/84,157.300003,159.899994,157.300003,159.880005,159.880005,104870000,
3/29/84,159.880005,160.460007,159.520004,159.520004,159.520004,81470000,
3/30/84,159.520004,159.520004,158.919998,159.179993,159.179993,71590000,
4/2/84,159.179993,159.869995,157.630005,157.979996,157.979996,85680000,
4/3/84,157.990005,158.270004,157.169998,157.660004,157.660004,87980000,
4/4/84,157.660004,158.110001,157.289993,157.539993,157.539993,92860000,
4/5/84,157.539993,158.100006,154.960007,155.039993,155.039993,101750000,
4/6/84,155.039993,155.479996,154.119995,155.479996,155.479996,86620000,
4/9/84,155.479996,155.860001,154.710007,155.449997,155.449997,71570000,
4/10/84,155.449997,156.570007,155.449997,155.869995,155.869995,78990000,
4/11/84,155.929993,156.309998,154.899994,155,155,80280000,
4/12/84,155,157.740005,154.169998,157.729996,157.729996,96330000,
4/13/84,157.729996,158.869995,157.130005,157.309998,157.309998,99620000,
4/16/84,157.309998,158.350006,156.490005,158.320007,158.320007,73870000,
4/17/84,158.320007,159.589996,158.320007,158.970001,158.970001,98150000,
4/18/84,158.970001,158.970001,157.639999,157.899994,157.899994,85040000,
4/19/84,157.899994,158.020004,157.100006,158.020004,158.020004,75860000,
4/23/84,158.020004,158.050003,156.789993,156.800003,156.800003,73080000,
4/24/84,156.800003,158.380005,156.610001,158.070007,158.070007,87060000,
4/25/84,158.070007,158.770004,157.800003,158.649994,158.649994,83520000,
4/26/84,158.649994,160.5,158.649994,160.300003,160.300003,98000000,
4/27/84,160.300003,160.690002,159.770004,159.889999,159.889999,88530000,
4/30/84,159.889999,160.429993,159.300003,160.050003,160.050003,72740000,
5/1/84,160.050003,161.690002,160.050003,161.679993,161.679993,110550000,
5/2/84,161.679993,162.110001,161.410004,161.899994,161.899994,107080000,
5/3/84,161.899994,161.899994,160.949997,161.199997,161.199997,91910000,
5/4/84,161.199997,161.199997,158.929993,159.110001,159.110001,98580000,
5/7/84,159.110001,159.479996,158.630005,159.470001,159.470001,72760000,
5/8/84,159.470001,160.520004,159.139999,160.520004,160.520004,81610000,
5/9/84,160.520004,161.309998,159.389999,160.110001,160.110001,100590000,
5/10/84,160.110001,160.449997,159.610001,160,160,101810000,
5/11/84,160,160,157.419998,158.490005,158.490005,82780000,
5/14/84,158.490005,158.490005,157.199997,157.5,157.5,64900000,
5/15/84,157.5,158.270004,157.289993,158,158,88250000,
5/16/84,158,158.410004,157.830002,157.990005,157.990005,89210000,
5/17/84,157.990005,157.990005,156.149994,156.570007,156.570007,90310000,
5/18/84,156.570007,156.770004,155.240005,155.779999,155.779999,81270000,
5/21/84,155.779999,156.110001,154.630005,154.729996,154.729996,73380000,
5/22/84,154.729996,154.729996,152.990005,153.880005,153.880005,88030000,
5/23/84,153.880005,154.020004,153.100006,153.149994,153.149994,82690000,
5/24/84,153.149994,153.149994,150.800003,151.229996,151.229996,99040000,
5/25/84,151.229996,152.020004,150.850006,151.619995,151.619995,78190000,
5/29/84,151.619995,151.860001,149.949997,150.289993,150.289993,69060000,
5/30/84,150.289993,151.429993,148.679993,150.350006,150.350006,105660000,
5/31/84,150.350006,150.690002,149.759995,150.550003,150.550003,81890000,
6/1/84,150.550003,153.240005,150.550003,153.240005,153.240005,96040000,
6/4/84,153.240005,155.100006,153.240005,154.339996,154.339996,96740000,
6/5/84,154.339996,154.339996,153.279999,153.649994,153.649994,84840000,
6/6/84,153.649994,155.029999,153.380005,155.009995,155.009995,83440000,
6/7/84,155.009995,155.110001,154.360001,154.919998,154.919998,82120000,
6/8/84,154.919998,155.399994,154.570007,155.169998,155.169998,67840000,
6/11/84,155.169998,155.169998,153,153.059998,153.059998,69050000,
6/12/84,153.059998,153.070007,151.610001,152.190002,152.190002,84660000,
6/13/84,152.190002,152.850006,151.860001,152.130005,152.130005,67510000,
6/14/84,152.119995,152.139999,150.309998,150.389999,150.389999,79120000,
6/15/84,150.490005,150.710007,149.020004,149.029999,149.029999,85460000,
6/18/84,149.029999,151.919998,148.529999,151.729996,151.729996,94900000,
6/19/84,151.729996,153,151.729996,152.610001,152.610001,98000000,
6/20/84,151.889999,154.839996,150.960007,154.839996,154.839996,99090000,
6/21/84,154.839996,155.639999,154.050003,154.509995,154.509995,123380000,
6/22/84,154.509995,154.919998,153.889999,154.460007,154.460007,98400000,
6/25/84,154.460007,154.669998,153.860001,153.970001,153.970001,72850000,
6/26/84,153.970001,153.970001,152.470001,152.710007,152.710007,82600000,
6/27/84,152.710007,152.880005,151.300003,151.639999,151.639999,78400000,
6/28/84,151.639999,153.070007,151.619995,152.839996,152.839996,77660000,
6/29/84,152.839996,154.080002,152.820007,153.179993,153.179993,90770000,
7/2/84,153.160004,153.220001,152.440002,153.199997,153.199997,69230000,
7/3/84,153.199997,153.860001,153.100006,153.699997,153.699997,69960000,
7/5/84,153.699997,153.869995,152.710007,152.759995,152.759995,66100000,
7/6/84,152.759995,152.759995,151.630005,152.240005,152.240005,65850000,
7/9/84,152.240005,153.529999,151.440002,153.360001,153.360001,74830000,
7/10/84,153.360001,153.529999,152.570007,152.889999,152.889999,74010000,
7/11/84,152.889999,152.889999,150.550003,150.559998,150.559998,89540000,
7/12/84,150.559998,151.059998,149.630005,150.029999,150.029999,86050000,
7/13/84,150.029999,151.160004,150.029999,150.880005,150.880005,75480000,
7/16/84,150.880005,151.600006,150.009995,151.600006,151.600006,73420000,
7/17/84,151.600006,152.600006,151.259995,152.380005,152.380005,82890000,
7/18/84,152.380005,152.380005,151.110001,151.399994,151.399994,76640000,
7/19/84,151.399994,151.399994,150.270004,150.369995,150.369995,85230000,
7/20/84,150.369995,150.580002,149.070007,149.550003,149.550003,79090000,
7/23/84,149.550003,149.550003,147.850006,148.949997,148.949997,77990000,
7/24/84,148.949997,149.279999,147.779999,147.820007,147.820007,74370000,
7/25/84,147.820007,149.300003,147.259995,148.830002,148.830002,90520000,
7/26/84,148.830002,150.160004,148.830002,150.080002,150.080002,90410000,
7/27/84,150.080002,151.380005,149.990005,151.190002,151.190002,101350000,
7/30/84,151.190002,151.190002,150.139999,150.190002,150.190002,72330000,
7/31/84,150.190002,150.770004,149.649994,150.660004,150.660004,86910000,
8/1/84,150.660004,154.080002,150.660004,154.080002,154.080002,127500000,
8/2/84,154.080002,157.990005,154.080002,157.990005,157.990005,172800000,
8/3/84,160.279999,162.559998,158,162.350006,162.350006,236500000,
8/6/84,162.350006,165.270004,162.089996,162.600006,162.600006,203000000,
8/7/84,162.600006,163.580002,160.809998,162.720001,162.720001,127900000,
8/8/84,162.710007,163.869995,161.75,161.75,161.75,121200000,
8/9/84,161.75,165.880005,161.470001,165.539993,165.539993,131100000,
8/10/84,165.539993,168.589996,165.240005,165.419998,165.419998,171000000,
8/13/84,164.839996,165.490005,163.979996,165.429993,165.429993,77960000,
8/14/84,165.429993,166.089996,164.279999,164.419998,164.419998,81470000,
8/15/84,164.419998,164.419998,162.75,162.800003,162.800003,91880000,
8/16/84,162.800003,164.419998,162.75,163.770004,163.770004,93610000,
8/17/84,164.300003,164.610001,163.779999,164.139999,164.139999,71500000,
8/20/84,164.139999,164.940002,163.759995,164.940002,164.940002,75450000,
8/21/84,164.940002,168.220001,164.929993,167.830002,167.830002,128100000,
8/22/84,167.830002,168.800003,166.919998,167.059998,167.059998,116000000,
8/23/84,167.059998,167.779999,166.610001,167.119995,167.119995,83130000,
8/24/84,167.119995,167.520004,167.119995,167.509995,167.509995,69640000,
8/27/84,167.509995,167.509995,165.809998,166.440002,166.440002,57660000,
8/28/84,166.440002,167.429993,166.210007,167.399994,167.399994,70560000,
8/29/84,167.399994,168.210007,167.029999,167.089996,167.089996,90660000,
8/30/84,167.100006,167.190002,166.550003,166.600006,166.600006,70840000,
8/31/84,166.600006,166.679993,165.779999,166.679993,166.679993,57460000,
9/4/84,166.679993,166.679993,164.729996,164.880005,164.880005,62110000,
9/5/84,164.880005,164.880005,163.839996,164.289993,164.289993,69250000,
9/6/84,164.289993,165.949997,164.289993,165.649994,165.649994,91920000,
9/7/84,165.649994,166.309998,164.220001,164.369995,164.369995,84110000,
9/10/84,164.369995,165.050003,163.059998,164.259995,164.259995,74410000,
9/11/84,165.220001,166.169998,164.279999,164.449997,164.449997,101300000,
9/12/84,164.449997,164.809998,164.139999,164.679993,164.679993,77980000,
9/13/84,164.679993,167.940002,164.679993,167.940002,167.940002,110500000,
9/14/84,167.940002,169.649994,167.940002,168.779999,168.779999,137400000,
9/17/84,168.779999,169.369995,167.990005,168.869995,168.869995,88790000,
9/18/84,168.869995,168.869995,167.639999,167.649994,167.649994,107700000,
9/19/84,167.649994,168.759995,166.889999,166.940002,166.940002,119900000,
9/20/84,166.940002,167.470001,166.699997,167.470001,167.470001,92030000,
9/21/84,167.470001,168.669998,165.660004,165.669998,165.669998,120600000,
9/24/84,165.669998,166.119995,164.979996,165.279999,165.279999,76380000,
9/25/84,165.279999,165.970001,164.449997,165.619995,165.619995,86250000,
9/26/84,165.619995,167.199997,165.610001,166.279999,166.279999,100200000,
9/27/84,166.75,167.179993,166.330002,166.960007,166.960007,88880000,
9/28/84,166.960007,166.960007,165.770004,166.100006,166.100006,78950000,
10/1/84,166.100006,166.100006,164.479996,164.619995,164.619995,73630000,
10/2/84,164.619995,165.240005,163.550003,163.589996,163.589996,89360000,
10/3/84,163.589996,163.589996,162.199997,162.440002,162.440002,92400000,
10/4/84,162.440002,163.220001,162.440002,162.919998,162.919998,76700000,
10/5/84,162.919998,163.320007,162.509995,162.679993,162.679993,82950000,
10/8/84,162.679993,162.679993,161.800003,162.130005,162.130005,46360000,
10/9/84,162.130005,162.839996,161.619995,161.669998,161.669998,76840000,
10/10/84,161.669998,162.119995,160.020004,162.110001,162.110001,94270000,
10/11/84,162.110001,162.869995,162,162.779999,162.779999,87020000,
10/12/84,162.779999,164.470001,162.779999,164.179993,164.179993,92190000,
10/15/84,164.179993,166.149994,164.089996,165.770004,165.770004,87590000,
10/16/84,165.779999,165.779999,164.660004,164.779999,164.779999,82930000,
10/17/84,164.779999,165.039993,163.710007,164.139999,164.139999,99740000,
10/18/84,164.139999,168.100006,163.800003,168.100006,168.100006,149500000,
10/19/84,168.080002,169.619995,167.309998,167.960007,167.960007,186900000,
10/22/84,167.960007,168.360001,167.259995,167.360001,167.360001,81020000,
10/23/84,167.360001,168.270004,166.830002,167.089996,167.089996,92260000,
10/24/84,167.089996,167.539993,166.820007,167.199997,167.199997,91620000,
10/25/84,167.199997,167.619995,166.169998,166.309998,166.309998,92760000,
10/26/84,166.309998,166.309998,164.929993,165.289993,165.289993,83900000,
10/29/84,165.289993,165.289993,164.669998,164.779999,164.779999,63200000,
10/30/84,164.779999,167.330002,164.779999,166.839996,166.839996,95200000,
10/31/84,166.740005,166.949997,165.990005,166.089996,166.089996,91890000,
11/1/84,166.089996,167.830002,166.089996,167.490005,167.490005,107300000,
11/2/84,167.490005,167.949997,167.240005,167.419998,167.419998,96810000,
11/5/84,167.419998,168.649994,167.330002,168.580002,168.580002,84730000,
11/6/84,168.580002,170.410004,168.580002,170.410004,170.410004,101200000,
11/7/84,170.410004,170.410004,168.440002,169.169998,169.169998,110800000,
11/8/84,169.190002,169.270004,168.270004,168.679993,168.679993,88580000,
11/9/84,168.679993,169.460007,167.440002,167.600006,167.600006,83620000,
11/12/84,167.649994,167.649994,166.669998,167.360001,167.360001,55610000,
11/13/84,167.360001,167.380005,165.789993,165.970001,165.970001,69790000,
11/14/84,165.970001,166.429993,165.389999,165.990005,165.990005,73940000,
11/15/84,165.990005,166.490005,165.610001,165.889999,165.889999,81530000,
11/16/84,165.889999,166.240005,164.089996,164.100006,164.100006,83140000,
11/19/84,164.100006,164.339996,163.029999,163.089996,163.089996,69730000,
11/20/84,163.100006,164.470001,163.100006,164.179993,164.179993,83240000,
11/21/84,164.179993,164.679993,163.289993,164.509995,164.509995,81620000,
11/23/84,164.520004,166.919998,164.520004,166.919998,166.919998,73910000,
11/26/84,166.919998,166.919998,165.369995,165.550003,165.550003,76520000,
11/27/84,165.550003,166.850006,165.070007,166.289993,166.289993,95470000,
11/28/84,166.289993,166.899994,164.970001,165.020004,165.020004,86300000,
11/29/84,165.020004,165.020004,163.779999,163.910004,163.910004,75860000,
11/30/84,163.910004,163.910004,162.990005,163.580002,163.580002,77580000,
12/3/84,163.580002,163.580002,162.289993,162.820007,162.820007,95300000,
12/4/84,162.820007,163.910004,162.820007,163.380005,163.380005,81250000,
12/5/84,163.380005,163.399994,161.929993,162.100006,162.100006,88700000,
12/6/84,162.100006,163.110001,161.759995,162.759995,162.759995,96560000,
12/7/84,162.759995,163.309998,162.259995,162.259995,162.259995,81000000,
12/10/84,162.259995,163.320007,161.539993,162.830002,162.830002,81140000,
12/11/84,162.830002,163.179993,162.559998,163.070007,163.070007,80240000,
12/12/84,163.070007,163.179993,162.550003,162.630005,162.630005,78710000,
12/13/84,162.630005,162.919998,161.539993,161.809998,161.809998,80850000,
12/14/84,161.809998,163.529999,161.630005,162.690002,162.690002,95060000,
12/17/84,162.690002,163.630005,162.440002,163.610001,163.610001,89490000,
12/18/84,163.610001,168.110001,163.610001,168.110001,168.110001,169000000,
12/19/84,168.110001,169.029999,166.839996,167.160004,167.160004,139600000,
12/20/84,167.160004,167.580002,166.289993,166.380005,166.380005,93220000,
12/21/84,166.339996,166.380005,164.619995,165.509995,165.509995,101200000,
12/24/84,165.509995,166.929993,165.5,166.759995,166.759995,55550000,
12/26/84,166.759995,166.759995,166.289993,166.470001,166.470001,46700000,
12/27/84,166.470001,166.5,165.619995,165.75,165.75,70100000,
12/28/84,165.75,166.320007,165.669998,166.259995,166.259995,77070000,
12/31/84,166.259995,167.339996,166.059998,167.240005,167.240005,80260000,
1/2/85,167.199997,167.199997,165.190002,165.369995,165.369995,67820000,
1/3/85,165.369995,166.110001,164.380005,164.570007,164.570007,88880000,
1/4/85,164.550003,164.550003,163.360001,163.679993,163.679993,77480000,
1/7/85,163.679993,164.710007,163.679993,164.240005,164.240005,86190000,
1/8/85,164.240005,164.589996,163.910004,163.990005,163.990005,92110000,
1/9/85,163.990005,165.570007,163.990005,165.179993,165.179993,99230000,
1/10/85,165.179993,168.309998,164.990005,168.309998,168.309998,124700000,
1/11/85,168.309998,168.720001,167.580002,167.910004,167.910004,107600000,
1/14/85,167.910004,170.550003,167.580002,170.509995,170.509995,124900000,
1/15/85,170.509995,171.820007,170.399994,170.809998,170.809998,155300000,
1/16/85,170.809998,171.940002,170.410004,171.190002,171.190002,135500000,
1/17/85,171.190002,171.339996,170.220001,170.729996,170.729996,113600000,
1/18/85,170.729996,171.419998,170.660004,171.320007,171.320007,104700000,
1/21/85,171.320007,175.449997,171.309998,175.229996,175.229996,146800000,
1/22/85,175.229996,176.630005,175.139999,175.479996,175.479996,174800000,
1/23/85,175.479996,177.300003,175.149994,177.300003,177.300003,144400000,
1/24/85,177.300003,178.160004,176.559998,176.710007,176.710007,160700000,
1/25/85,176.710007,177.75,176.539993,177.350006,177.350006,122400000,
1/28/85,177.350006,178.190002,176.559998,177.399994,177.399994,128400000,
1/29/85,177.399994,179.190002,176.580002,179.179993,179.179993,115700000,
1/30/85,179.179993,180.270004,179.050003,179.389999,179.389999,170000000,
1/31/85,179.389999,179.830002,178.559998,179.630005,179.630005,132500000,
2/1/85,179.630005,179.630005,178.440002,178.630005,178.630005,105400000,
2/4/85,178.630005,180.350006,177.75,180.350006,180.350006,113700000,
2/5/85,180.350006,181.529999,180.070007,180.610001,180.610001,143900000,
2/6/85,180.610001,181.5,180.320007,180.429993,180.429993,141000000,
2/7/85,180.429993,181.960007,180.429993,181.820007,181.820007,151700000,
2/8/85,181.820007,182.389999,181.669998,182.190002,182.190002,116500000,
2/11/85,182.190002,182.190002,180.110001,180.509995,180.509995,104000000,
2/12/85,180.509995,180.75,179.449997,180.559998,180.559998,111100000,
2/13/85,180.559998,183.860001,180.5,183.350006,183.350006,142500000,
2/14/85,183.350006,183.949997,182.389999,182.410004,182.410004,139700000,
2/15/85,182.410004,182.649994,181.229996,181.600006,181.600006,106500000,
2/19/85,181.600006,181.610001,180.949997,181.330002,181.330002,90400000,
2/20/85,181.330002,182.100006,180.639999,181.179993,181.179993,118200000,
2/21/85,181.179993,181.179993,180.020004,180.190002,180.190002,104000000,
2/22/85,180.190002,180.410004,179.229996,179.360001,179.360001,93680000,
2/25/85,179.360001,179.360001,178.130005,179.229996,179.229996,89740000,
2/26/85,179.229996,181.580002,179.160004,181.169998,181.169998,114200000,
2/27/85,181.169998,181.869995,180.5,180.710007,180.710007,107700000,
2/28/85,180.710007,181.210007,180.330002,181.179993,181.179993,100700000,
3/1/85,181.179993,183.889999,181.160004,183.229996,183.229996,139900000,
3/4/85,183.229996,183.410004,181.399994,182.059998,182.059998,102100000,
3/5/85,182.059998,182.649994,181.419998,182.229996,182.229996,116400000,
3/6/85,182.229996,182.25,180.589996,180.649994,180.649994,116900000,
3/7/85,180.649994,180.649994,179.440002,179.509995,179.509995,112100000,
3/8/85,179.509995,179.970001,179.070007,179.100006,179.100006,96390000,
3/11/85,179.100006,179.460007,178.149994,178.789993,178.789993,84110000,
3/12/85,178.789993,180.139999,178.699997,179.660004,179.660004,92840000,
3/13/85,179.660004,179.960007,178.020004,178.190002,178.190002,101700000,
3/14/85,178.190002,178.529999,177.610001,177.839996,177.839996,103400000,
3/15/85,177.839996,178.410004,176.529999,176.529999,176.529999,105200000,
3/18/85,176.529999,177.660004,176.529999,176.880005,176.880005,94020000,
3/19/85,176.880005,179.559998,176.869995,179.539993,179.539993,119200000,
3/20/85,179.539993,179.779999,178.789993,179.080002,179.080002,107500000,
3/21/85,179.080002,180.220001,178.889999,179.350006,179.350006,95930000,
3/22/85,179.350006,179.919998,178.860001,179.039993,179.039993,99250000,
3/25/85,179.039993,179.039993,177.850006,177.970001,177.970001,74040000,
3/26/85,177.970001,178.860001,177.880005,178.429993,178.429993,89930000,
3/27/85,178.429993,179.800003,178.429993,179.539993,179.539993,101000000,
3/28/85,179.539993,180.600006,179.429993,179.539993,179.539993,99780000,
3/29/85,179.539993,180.660004,179.539993,180.660004,180.660004,101400000,
4/1/85,180.660004,181.270004,180.429993,181.270004,181.270004,89900000,
4/2/85,181.270004,181.860001,180.279999,180.529999,180.529999,101700000,
4/3/85,180.529999,180.529999,178.639999,179.110001,179.110001,95480000,
4/4/85,179.110001,179.130005,178.289993,179.029999,179.029999,86910000,
4/8/85,179.029999,179.460007,177.860001,178.029999,178.029999,79960000,
4/9/85,178.029999,178.669998,177.970001,178.210007,178.210007,83980000,
4/10/85,178.210007,179.899994,178.210007,179.419998,179.419998,108200000,
4/11/85,179.419998,180.910004,179.419998,180.190002,180.190002,108400000,
4/12/85,180.190002,180.550003,180.059998,180.539993,180.539993,86220000,
4/15/85,180.539993,181.149994,180.449997,180.919998,180.919998,80660000,
4/16/85,180.919998,181.779999,180.190002,181.199997,181.199997,98480000,
4/17/85,181.199997,181.910004,181.139999,181.679993,181.679993,96020000,
4/18/85,181.679993,182.559998,180.75,180.839996,180.839996,100600000,
4/19/85,180.839996,181.25,180.419998,181.110001,181.110001,81110000,
4/22/85,181.110001,181.229996,180.25,180.699997,180.699997,79930000,
4/23/85,180.699997,181.970001,180.339996,181.880005,181.880005,108900000,
4/24/85,181.880005,182.270004,181.740005,182.259995,182.259995,99600000,
4/25/85,182.259995,183.429993,182.119995,183.429993,183.429993,108600000,
4/26/85,183.429993,183.610001,182.110001,182.179993,182.179993,86570000,
4/29/85,182.179993,182.339996,180.619995,180.630005,180.630005,88860000,
4/30/85,180.630005,180.630005,178.860001,179.830002,179.830002,111800000,
5/1/85,179.830002,180.039993,178.350006,178.369995,178.369995,101600000,
5/2/85,178.369995,179.009995,178.369995,179.009995,179.009995,107700000,
5/3/85,179.009995,180.300003,179.009995,180.080002,180.080002,94870000,
5/6/85,180.080002,180.559998,179.820007,179.990005,179.990005,85650000,
5/7/85,179.990005,181.089996,179.869995,180.759995,180.759995,100200000,
5/8/85,180.759995,180.759995,179.960007,180.619995,180.619995,101300000,
5/9/85,180.619995,181.970001,180.619995,181.919998,181.919998,111000000,
5/10/85,181.919998,184.740005,181.919998,184.279999,184.279999,140300000,
5/13/85,184.279999,184.610001,184.190002,184.610001,184.610001,85830000,
5/14/85,184.610001,185.169998,183.649994,183.869995,183.869995,97360000,
5/15/85,183.869995,185.429993,183.860001,184.539993,184.539993,106100000,
5/16/85,184.539993,185.740005,184.539993,185.660004,185.660004,99420000,
5/17/85,185.660004,187.940002,185.470001,187.419998,187.419998,124600000,
5/20/85,187.419998,189.979996,187.419998,189.720001,189.720001,146300000,
5/21/85,189.720001,189.809998,188.779999,189.639999,189.639999,130200000,
5/22/85,189.639999,189.639999,187.710007,188.559998,188.559998,101400000,
5/23/85,188.559998,188.559998,187.449997,187.600006,187.600006,101000000,
5/24/85,187.600006,188.289993,187.289993,188.289993,188.289993,85970000,
5/28/85,188.289993,188.940002,187.380005,187.860001,187.860001,90600000,
5/29/85,187.860001,187.860001,187.110001,187.679993,187.679993,96540000,
5/30/85,187.679993,188.039993,187.089996,187.75,187.75,108300000,
5/31/85,187.75,189.589996,187.449997,189.550003,189.550003,134100000,
6/3/85,189.550003,190.360001,188.929993,189.320007,189.320007,125000000,
6/4/85,189.320007,190.270004,188.880005,190.039993,190.039993,115400000,
6/5/85,190.039993,191.020004,190.039993,190.160004,190.160004,143900000,
6/6/85,189.75,191.059998,189.130005,191.059998,191.059998,117200000,
6/7/85,191.059998,191.289993,189.550003,189.679993,189.679993,99630000,
6/10/85,189.679993,189.679993,188.820007,189.509995,189.509995,87940000,
6/11/85,189.509995,189.610001,188.779999,189.039993,189.039993,102100000,
6/12/85,189.039993,189.039993,187.589996,187.610001,187.610001,97700000,
6/13/85,187.610001,187.610001,185.029999,185.330002,185.330002,107000000,
6/14/85,185.330002,187.100006,185.330002,187.100006,187.100006,93090000,
6/17/85,187.100006,187.100006,185.979996,186.529999,186.529999,82170000,
6/18/85,186.529999,187.649994,186.509995,187.339996,187.339996,106900000,
6/19/85,187.339996,187.979996,186.630005,186.630005,186.630005,108300000,
6/20/85,186.630005,186.740005,185.970001,186.729996,186.729996,87500000,
6/21/85,186.729996,189.660004,186.429993,189.610001,189.610001,125400000,
6/24/85,188.770004,189.610001,187.839996,189.149994,189.149994,96040000,
6/25/85,189.149994,190.960007,189.149994,189.740005,189.740005,115700000,
6/26/85,189.740005,190.259995,189.440002,190.059998,190.059998,94130000,
6/27/85,190.059998,191.360001,190.059998,191.229996,191.229996,106700000,
6/28/85,191.229996,191.850006,191.039993,191.850006,191.850006,105200000,
7/1/85,191.850006,192.429993,191.169998,192.429993,192.429993,96080000,
7/2/85,192.429993,192.630005,191.839996,192.009995,192.009995,111100000,
7/3/85,192.009995,192.080002,191.369995,191.449997,191.449997,98410000,
7/5/85,191.449997,192.669998,191.449997,192.520004,192.520004,62450000,
7/8/85,192.470001,192.520004,191.259995,191.929993,191.929993,83670000,
7/9/85,191.929993,191.929993,190.809998,191.050003,191.050003,99060000,
7/10/85,191.050003,192.369995,190.990005,192.369995,192.369995,108200000,
7/11/85,192.369995,192.949997,192.279999,192.940002,192.940002,122800000,
7/12/85,192.940002,193.320007,192.639999,193.289993,193.289993,120300000,
7/15/85,193.289993,193.839996,192.550003,192.720001,192.720001,103900000,
7/16/85,192.720001,194.720001,192.720001,194.720001,194.720001,132500000,
7/17/85,194.860001,196.070007,194.720001,195.649994,195.649994,159900000,
7/18/85,195.649994,195.649994,194.339996,194.380005,194.380005,131400000,
7/19/85,194.380005,195.130005,194.279999,195.130005,195.130005,114800000,
7/22/85,195.130005,195.130005,193.580002,194.350006,194.350006,93540000,
7/23/85,194.350006,194.979996,192.279999,192.550003,192.550003,143600000,
7/24/85,192.550003,192.550003,190.660004,191.580002,191.580002,128600000,
7/25/85,191.580002,192.229996,191.169998,192.059998,192.059998,123300000,
7/26/85,192.059998,192.779999,191.580002,192.399994,192.399994,107000000,
7/29/85,192.399994,192.419998,189.529999,189.600006,189.600006,95960000,
7/30/85,189.619995,190.050003,189.300003,189.929993,189.929993,102300000,
7/31/85,189.929993,191.330002,189.929993,190.919998,190.919998,124200000,
8/1/85,190.919998,192.169998,190.910004,192.110001,192.110001,121500000,
8/2/85,192.110001,192.110001,191.270004,191.479996,191.479996,87860000,
8/5/85,191.479996,191.479996,189.949997,190.619995,190.619995,79610000,
8/6/85,190.619995,190.720001,187.869995,187.929993,187.929993,104000000,
8/7/85,187.929993,187.929993,187.389999,187.679993,187.679993,100000000,
8/8/85,187.679993,188.960007,187.679993,188.949997,188.949997,102900000,
8/9/85,188.949997,189.050003,188.110001,188.320007,188.320007,81750000,
8/12/85,188.320007,188.320007,187.429993,187.630005,187.630005,77340000,
8/13/85,187.630005,188.149994,186.509995,187.300003,187.300003,80300000,
