Series ID,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08
43_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352,3352,3698,3723,3973,4131,4348,4520,4694,4875,5014,5176,5371,5673,5994,6250,6542,6542,6786,7371,7728,8012,8362,8688,8999,9207,9405,9846,10384,10880,11338,11646,11838,12172,12172,12980,13337,13770,14047,14242,14583,14999,15348,15783,16231,16558,16837,17122,17613,18055,18055,18951,19310,19543,19852,20121,20557,21174,21606,21953,22217,22587,23089,23527,24043,24491,24899,25242,25758,26305,26792,27329,27909,28318,28670,29275,29923,30555,31258,32004,32628,33130,33902,34682,35502,36333,37287,37971,38633,39513,40416,41319,42317,43284,43964,44495,45368,46323,47221,48244,49283,50028,50662,51456,52350,53239,54181,55172,55982,56602,57382,58244,59076,60055,60933,61720,62310,62995,63730,64480,65265,66075,66699,67234,67902,68641,69299,70229,71153,71906,72478,73122,73964,74834,75878,76909,77750,78527,79557,80627,81902,83184,84632,85824,86822,88131,89393,90726,92366,94094,95513,96727,98385,99925,101669,103530,105373,107004,108371,110110,111765,113596
44_0,31,37,49,50,52,62,62,94,105,129,137,138,140,129,148,148,206,227,233,237,254,275,321,321,334,342,343,362,371,373,387,391,391,405,409,416,428,438,443,443,477,477,480,487,496,498,498,504,528,534,551,551,556,575,607,607,624,634,658,658,667,667,714,714,755,757,757,773,789,804,814,814,833,834,834,852,862,870,889,896,909,931,953,966,996,1033,1054,1057,1070,1097,1119,1139,1154,1169,1172,1172,1274,1291,1313,1327,1361,1372,1372,1462,1506,1540,1590,1611,1615,1652,1694,1745,1794,1857,1866,1883,1915,1970,2022,2065,2123,2153,2173,2214,2284,2323,2366,2420,2462,2465,2483,2541,2577,2601,2641,2659,2668,2699,2759,2786,2832,2864,2879,2896,2927,2965,3028,3060,3086,3116,3136,3181,3206,3249,3290,3393,3404,3416,3416,3451,3484,3553,3724,3740,3768,3884,3925,3971,4000,4044,4092,4111,4172,4230,4277,4364,4450,4479,4519,4613,4702,4791,4853,4989,5083,5160,5272,5418,5504,5603
0_1,32,35,43,45,50,56,66,74,80,91,93,99,110,121,133,144,146,154,167,177,194,197,197,212,216,222,242,245,269,279,288,290,296,313,340,349,375,388,393,401,429,449,467,476,485,488,489,504,517,529,537,546,551,562,575,581,590,605,618,631,646,651,653,653,676,689,692,718,729,744,755,769,773,773,774,785,790,810,822,838,839,841,864,891,896,907,919,919,929,950,972,985,1006,1007,1007,1007,1033,1058,1068,1104,1114,1121,1124,1164,1211,1230,1265,1286,1287,1291,1303,1364,1397,1438,1456,1473,1491,1491,1538,1565,1580,1603,1627,1633,1666,1695,1714,1735,1735,1768,1797,1847,1882,1890,1893,1896,1898,1925,1936,1944,1974,1990,2011,2013,2024,2037,2045,2076,2107,2152,2162,2182,2200,2217,2233,2266,2275,2276,2276,2277,2285,2301,2333,2350,2351,2355,2387,2392,2401,2428,2437,2437,2439,2457,2488,2506,2491,2501,2501,2501,2517,2540,2548,2550,2558,2558,2559,2580,2601,2637
1_1,3,3,5,6,6,6,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,15,16,16,16,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,19,19,19,20,20,21,22,22,23,23,24,24,25,25,25,25,25,26,26,26,26,27,27,27,28,28,28,29,29,29,30,31,32,32,36,37,37,37,37,37,37,39,39,40,40,42,42,42,42,42,42,43,44,44,44,44,44,44,45,45,45,45,45,45,45,51,52,56,56,56,56,57,57,58,58,58,58,59,60
2_1,32,41,52,64,65,73,80,89,97,108,115,122,131,142,150,169,177,184,187,208,229,249,266,266,275,275,293,304,320,330,348,362,362,395,426,450,517,532,536,542,562,594,624,651,679,680,686,704,747,763,775,799,800,806,807,831,857,885,903,906,917,941,981,996,1012,1042,1044,1047,1070,1095,1127,1144,1183,1186,1194,1219,1239,1271,1312,1338,1339,1342,1384,1463,1490,1535,1579,1588,1588,1632,1720,1757,1788,1805,1809,1810,1927,1963,2038,2082,2151,2237,2245,2337,2434,2492,2583,2730,2761,2784,2918,2974,3063,3142,3286,3305,3304,3408,3454,3626,3694,3747,3765,3779,3845,3932,4002,4081,4137,4150,4154,4199,4347,4383,4423,4492,4506,4506,4529,4634,4684,4688,4756,4771,4771,4792,4896,4929,4978,5007,5030,5029,5044,5065,5130,5171,5207,5221,5219,5221,5251,5273,5288,5315,5322,5322,5344,5371,5409,5451,5467,5476,5478,5498,5525,5559,5587,5622,5623,5623,5632,5650,5674,5693,5705,5706,5707,5713,5733,5743
3_1,12,12,14,16,16,16,18,21,23,24,27,30,30,33,37,37,38,40,42,43,42,45,45,47,49,50,52,59,61,64,73,76,81,83,85,87,88,88,88,94,95,95,97,98,98,98,100,102,107,110,113,113,116,117,119,120,120,125,133,133,133,133,142,142,152,154,154,155,161,165,171,176,176,179,182,182,197,208,214,224,224,227,237,240,240,240,249,259,265,270,277,279,281,286,286,292,292,301,309,313,313,321,323,331,335,341,353,353,357,357,374,380,386,394,394,401,408,428,434,442,453,460,458,475,490,508,515,521,521,544,555,566,566,582,587,600,599,603,619,631,641,663,674,687,696,711,732,739,756,772,784,797,814,841,861,873,882,894,908,917,928,940,953,969,981,992,1010,1157,1166,1173,1173,1181,1197,1209,1229,1246,1266,1285,1308,1329,1350,1369,1384,1391,1407,1425,1447,1447,1482,1503
4_1,80,97,111,126,140,150,179,193,250,250,274,304,308,329,357,374,391,411,422,449,486,508,552,674,672,680,706,760,766,777,820,832,842,851,903,921,961,960,967,981,987,1009,1062,1091,878,878,878,921,968,1001,1062,1088,1088,1088,1088,1114,1135,1168,1181,1181,1181,1185,1228,1254,1255,1274,1274,1274,1292,1312,1328,1339,1348,1348,1348,1373,1373,1402,1417,1429,1429,1429,1438,1455,1457,1475,1482,1482,1482,1508,1520,1520,1521,1521,1521,1521,1542,1542,1544,1581,1586,1586,1586,1589,1594,1601,1615,1615,1615,1615,1615,1643,1643,1645,1661,1661,1661,1668,1679,1688,1691,1691,1691,1691,1710,1710,1717,1729,1736,1736,1736,1746,1751,1756,1763,1768,1768,1768,1778,1788,1800,1815,1815,1815,1815,1824,1826,1835,1835,1843,1843,1843,1849,1853,1853,1861,1866,1866,1866,1866,1868,1882,1889,1889,1889,1889,1894,1905,1905,1911,1913,1913,1913,1914,1926,1926,1935,1940,1940,1940,1945,1952,1960,1962,1968,1968,1968,1968,1983,1990
5_1,112,131,165,189,206,277,277,380,448,494,554,602,671,868,971,1036,1036,1086,1331,1423,1544,1639,1764,1862,1924,1998,2089,2168,2257,2339,2339,2436,2495,2633,2718,2797,2874,2932,2967,3008,3041,3125,3219,3285,3339,3408,3449,3472,3529,3582,3637,3675,3693,3742,3769,3803,3826,3868,3912,3944,3964,3972,3989,4007,4038,4055,4071,4084,4097,4120,4146,4159,4186,4201,4204,4210,4219,4226,4238,4251,4260,4263,4277,4287,4298,4307,4311,4316,4320,4322,4324,4326,4335,4335,4335,4338,4338,4343,4348,4348,4348,4348,4371,4372,4380,4389,4396,4396,4396,4406,4406,4406,4410,4413,4413,4413,4418,4423,4425,4431,4432,4432,4432,4437,4437,4437,4437,4441,4441,4441,4444,4444,4450,4450,4453,4453,4453,4456,4456,4457,4458,4460,4460,4460,4460,4463,4463,4465,4465,4465,4465,4465,4466,4467,4468,4468,4468,4468,4468,4474,4474,4478,4480,4480,4480,4485,4485,4487,4488,4492,4492,4492,4495,4496,4497,4499,4501,4501,4501,4503,4505,4508,4511,4513,4513,4513,4517,4521,4522,4527
6_1,16,17,17,19,24,28,32,34,36,43,48,53,60,67,70,76,86,90,99,104,117,131,147,155,168,181,192,204,210,222,235,246,255,266,269,285,297,301,312,324,334,351,362,373,383,392,399,408,414,417,420,425,431,436,444,453,459,463,466,468,471,471,475,483,485,485,488,490,492,493,494,494,495,496,498,499,502,502,504,504,504,504,504,505,507,507,507,507,507,509,509,510,512,512,512,512,514,515,517,517,517,517,517,518,521,521,521,523,523,523,525,527,529,578,579,579,579,580,581,581,585,585,585,585,587,587,587,588,590,591,591,591,591,593,593,593,593,593,593,595,595,600,600,600,604,603,604,604,604,604,604,605,605,606,606,606,608,609,609,609,609,613,613,613,615,617,618,619,619,620,621,621,627,628,629,630,631,633,633,634,635,636,636,642,645,645,645,646,649,651
7_1,12,15,21,22,24,22,27,32,38,47,50,53,67,72,81,86,91,96,105,112,127,139,153,165,178,185,190,205,224,231,240,251,258,264,277,285,304,311,323,328,336,350,358,368,375,383,392,400,407,412,418,427,427,440,440,445,453,460,462,466,468,470,473,475,475,483,489,491,495,499,502,506,511,515,515,520,523,527,530,531,533,535,537,541,543,546,548,550,551,551,553,554,555,557,559,561,561,564,568,568,568,568,568,568,571,574,577,578,578,579,580,580,581,581,581,581,582,583,584,584,585,585,586,586,587,587,587,589,590,591,591,593,593,594,594,597,597,597,599,600,601,602,604,604,604,604,605,605,605,605,606,607,607,608,609,611,611,611,611,611,615,616,616,616,616,616,616,617,619,619,619,620,621,621,621,621,623,624,624,624,626,627,628,629,629,631,631,631,632,634
8_1,1,2,3,4,4,5,5,5,6,8,8,9,9,9,9,9,9,9,10,10,12,12,12,13,14,14,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,22,22,22,22,23,24,24,24,24,25,26,26,26,26,26,26,26,26,26,26,26,26,27,27,29,31,31,31,34,38,40,40,40,40,40,40,42,45,45,46,47,47,49,49,51,55,59,62,63,70,74,75,79,81,84,85,86,88,91,94,96,97,99,99,100,103,107,120,120,120,120,120,122,124,127,131,132,132,132,136,139,142,153,156,157,160,163
9_1,9,9,10,10,10,13,15,18,24,25,27,27,33,39,41,41,43,44,45,48,51,54,54,54,56,56,58,60,60,63,63,63,64,64,65,66,67,67,67,67,70,69,69,72,73,73,73,74,77,77,77,79,79,79,79,81,82,82,82,82,82,83,83,83,83,83,83,83,83,85,85,86,87,87,87,88,88,88,89,89,89,89,89,89,90,90,90,91,91,91,92,92,92,93,93,93,94,94,98,100,101,102,102,102,103,110,114,118,119,119,122,126,135,138,144,146,146,152,160,173,177,189,197,197,200,210,217,223,229,235,237,239,246,246,251,265,269,269,273,282,291,298,304,306,307,314,326,337,343,353,358,359,361,368,372,372,382,384,385,385,389,406,407,412,415,415,419,423,429,434,438,441,443,447,451,454,457,458,460,460,460,464,469,472,474,480,482,487,492,500
10_1,78,102,116,127,139,173,203,245,300,330,343,350,388,436,477,519,545,562,569,630,661,706,741,785,813,844,901,1065,1114,1175,1229,1246,1264,1326,1377,1414,1447,1490,1508,1540,1578,1619,1646,1691,1741,1751,1765,1824,1864,1913,1941,1943,1976,1976,2004,2030,2068,2110,2125,2134,2142,2197,2207,2231,2258,2292,2303,2316,2339,2355,2380,2396,2413,2422,2433,2447,2475,2491,2516,2536,2540,2553,2569,2578,2586,2595,2616,2619,2624,2640,2650,2662,2681,2687,2693,2698,2717,2732,2739,2748,2756,2760,2762,2775,2785,2795,2803,2820,2822,2825,2846,2863,2880,2884,2895,2903,2906,2924,2932,2946,2965,2971,2975,2980,2996,3007,3013,3023,3036,3041,3044,3069,3086,3105,3113,3128,3133,3135,3165,3180,3191,3208,3218,3220,3225,3241,3259,3266,3277,3285,3291,3296,3312,3325,3332,3350,3362,3364,3368,3380,3397,3410,3420,3437,3438,3439,3460,3472,3478,3495,3503,3506,3512,3520,3530,3548,3566,3577,3580,3591,3612,3632,3645,3656,3669,3674,3681,3711,3727,3742
11_1,11,11,14,22,25,26,27,29,31,34,41,43,49,53,60,64,74,75,79,83,90,96,107,112,118,127,136,148,162,170,175,184,188,207,219,231,243,252,265,271,289,306,318,336,346,351,355,372,388,406,425,444,454,459,478,491,504,522,531,534,551,561,574,580,592,598,604,612,624,630,639,643,650,652,655,669,673,679,681,681,685,686,688,692,695,704,704,705,708,715,717,718,720,721,721,723,725,735,739,743,748,750,754,757,762,778,784,787,794,797,802,808,818,823,826,827,833,839,846,857,867,872,876,882,888,899,908,913,925,930,933,940,951,959,966,973,975,981,989,1006,1014,1021,1031,1036,1044,1052,1067,1083,1095,1108,1113,1116,1123,1126,1135,1141,1161,1165,1168,1180,1194,1207,1211,1217,1218,1224,1234,1237,1251,1260,1264,1265,1274,1286,1294,1302,1307,1311,1314,1320,1328,1344,1360,1372,1377,1382,1389,1400,1415,1421
12_1,13,17,21,22,25,27,38,42,50,55,56,62,69,76,80,84,86,92,100,107,110,112,111,117,118,120,124,125,129,130,131,134,136,137,144,147,152,157,157,158,158,164,164,172,172,172,173,173,178,178,185,185,185,188,188,205,205,208,208,208,217,217,222,222,232,232,232,236,236,240,240,243,243,243,245,245,247,247,254,254,254,259,259,261,261,264,264,264,270,270,272,272,277,277,277,280,280,282,282,284,284,284,288,288,299,299,299,299,299,307,307,308,308,326,326,326,335,335,349,349,358,358,358,365,365,368,368,380,380,380,387,387,395,395,402,402,402,405,405,411,411,419,419,419,426,426,437,437,443,443,443,446,446,458,458,481,481,481,485,485,495,495,511,511,511,534,534,586,586,596,596,596,600,600,621,621,632,632,632,637,637,678,678,698,698,698,706,706,723,723
13_1,20,31,37,40,45,59,65,73,90,90,94,97,104,115,122,129,137,144,148,154,171,185,191,200,205,208,213,225,235,240,248,248,253,261,275,283,294,298,304,304,311,321,326,328,332,334,334,366,366,376,386,391,391,391,391,400,400,409,418,431,439,442,450,458,466,470,470,472,477,484,493,493,499,499,505,512,518,520,522,524,526,526,537,538,546,553,553,558,560,565,572,581,585,585,585,593,602,608,612,620,622,625,629,635,645,650,658,667,670,671,674,677,684,691,696,700,709,719,724,731,735,740,742,744,751,752,760,764,772,773,775,783,790,796,804,810,813,818,830,842,856,864,864,881,885,895,902,910,918,921,930,933,948,966,976,987,993,996,996,997,1013,1035,1044,1057,1060,1065,1074,1082,1093,1101,1108,1111,1112,1119,1124,1137,1149,1154,1157,1162,1170,1174,1191,1197,1205,1209,1214,1218,1223,1234
14_1,310,370,409,477,512,582,652,702,755,806,840,884,1013,1103,1156,1213,1267,1296,1328,1405,1473,1540,1601,1644,1670,1697,1758,1802,1862,1927,1950,1969,2064,2115,2115,2208,2227,2267,2286,2308,2347,2381,2417,2448,2479,2491,2563,2581,2608,2629,2668,2668,2690,2690,2701,2722,2740,2766,2785,2791,2801,2835,2870,2883,2912,2925,2936,2944,2957,2968,2987,2996,3004,3014,3018,3042,3062,3062,3084,3104,3105,3117,3134,3152,3164,3190,3190,3199,3199,3221,3238,3255,3278,3278,3288,3296,3319,3339,3355,3380,3403,3416,3423,3445,3461,3485,3509,3509,3543,3572,3608,3670,3686,3715,3715,3763,3786,3812,3883,3925,3949,3949,4007,4024,4051,4096,4146,4207,4207,4263,4287,4313,4361,4402,4430,4430,4507,4526,4554,4609,4637,4687,4687,4746,4764,4797,4851,4874,4904,4904,4931,4950,4984,5004,5021,5035,5035,5093,5105,5118,5140,5161,5202,5202,5235,5252,5278,5294,5311,5340,5340,5366,5375,5386,5407,5423,5444,5444,5465,5480,5490,5511,5519,5545,5545,5577,5586,5592,5604,5609
15_1,7,9,10,10,10,12,14,16,17,19,19,19,20,24,27,29,32,34,35,36,39,44,47,50,50,51,51,52,53,55,56,57,57,61,62,62,63,64,64,65,65,66,69,69,70,70,71,73,73,73,75,77,78,78,79,81,84,85,89,89,89,94,95,95,98,98,99,99,100,100,100,100,100,100,101,101,102,102,102,102,102,102,102,103,103,103,104,104,105,105,105,105,105,107,109,109,110,110,111,111,112,114,114,114,114,114,115,117,117,117,118,118,118,118,119,119,119,121,121,122,123,123,123,124,123,124,124,124,125,125,125,126,126,126,126,127,127,127,127,127,128,129,130,131,131,131,132,132,132,132,132,132,132,133,133,134,134,134,134,134,134,134,134,135,136,136,137,138,138,138,139,139,140,140,140,140,140,140,140,140,141,141,142,142,142,142,142,142,142,142
16_1,64,84,101,122,138,160,191,221,255,298,335,384,421,469,499,541,582,626,683,732,779,831,899,948,1001,1045,1099,1168,1226,1276,1323,1372,1424,1476,1520,1580,1643,1692,1739,1788,1834,1881,1935,1991,2040,2090,2122,2164,2198,2221,2274,2306,2341,2379,2417,2458,2501,2538,2562,2596,2625,2646,2666,2668,2702,2740,2749,2776,2811,2844,2875,2900,2926,2939,2947,2982,2996,3016,3030,3052,3066,3074,3092,3108,3129,3142,3157,3168,3175,3190,3205,3212,3223,3236,3243,3246,3266,3275,3288,3303,3310,3319,3325,3334,3341,3347,3359,3368,3377,3382,3402,3405,3409,3422,3433,3440,3447,3458,3478,3488,3493,3506,3515,3523,3530,3536,3551,3565,3577,3585,3591,3604,3612,3620,3631,3636,3639,3641,3650,3661,3669,3674,3685,3691,3694,3707,3717,3722,3736,3746,3752,3755,3761,3766,3778,3789,3796,3799,3804,3807,3816,3824,3828,3836,3838,3839,3849,3855,3861,3869,3876,3879,3883,3895,3902,3909,3917,3925,3935,3938,3946,3949,3949,3950,3957,3958,3961,3967,3973,3979
17_1,229,265,304,370,448,515,615,725,832,946,1056,1211,1329,1502,1667,1822,1983,2146,2303,2449,2597,2769,2877,2877,2899,3003,3153,3405,3562,3716,3846,4004,4090,4212,4420,4552,4702,4840,4979,5108,5141,5315,5482,5592,5705,5797,5862,5938,6066,6148,6228,6304,6372,6416,6473,6547,6640,6718,6768,6846,7035,7085,7152,7201,7235,7289,7316,7353,7408,7454,7492,7538,7576,7624,7647,7665,7734,7770,7800,7828,7858,7874,7890,7938,7963,8013,8041,8060,8095,8054,8081,8132,8149,8172,8183,8198,8213,8243,8268,8296,8310,8325,8330,8340,8368,8380,8402,8419,8431,8433,8450,8468,8484,8498,8510,8529,8536,8551,8580,8595,8609,8626,8638,8648,8657,8659,8691,8709,8721,8735,8741,8751,8769,8790,8804,8818,8829,8833,8839,8876,8888,8901,8921,8921,8948,8960,8987,9007,9023,9036,9049,9060,9064,9060,9077,9100,9116,9125,9133,9141,9146,9166,9180,9196,9210,9219,9225,9245,9260,9269,9295,9310,9317,9328,9347,9362,9373,9391,9404,9415,9423,9456,9480,9490,9507,9510,9530,9538,9557,9565
18_1,801,918,1030,1150,1291,1449,1600,1756,1917,2081,2249,2391,2532,2672,2841,2984,3107,3236,3347,3471,3602,3711,3818,3929,4036,4148,4247,4335,4434,4520,4579,4641,4722,4781,4839,4925,4987,5036,5081,5139,5188,5232,5278,5325,5357,5396,5427,5470,5514,5555,5586,5612,5640,5678,5703,5727,5751,5778,5802,5818,5843,5869,5884,5901,5909,5916,5927,5942,5951,5952,5985,5990,6013,6016,6017,6034,6036,6061,6067,6087,6090,6097,6109,6114,6133,6134,6153,6158,6161,6193,6198,6212,6215,6218,6218,6221,6251,6262,6271,6285,6313,6314,6321,6326,6330,6348,6355,6364,6366,6373,6382,6388,6395,6400,6400,6400,6405,6421,6422,6443,6450,6457,6457,6463,6471,6478,6506,6524,6520,6519,6526,6533,6539,6555,6566,6586,6592,6592,6608,6618,6634,6634,6655,6659,6663,6684,6690,6706,6712,6712,6748,6753,6767,6781,6791,6798,6806,6806,6810,6811,6887,6894,6900,6911,6911,6921,6932,6943,6955,6954,6969,6969,6981,6997,7013,7019,7027,7044,7044,7051,7072,7083,7102,7110,7124,7124,7139,7161,7169,7193
19_1,18,22,24,29,30,34,39,50,57,64,70,70,79,87,94,111,121,134,143,160,179,200,221,244,272,286,301,319,343,371,395,419,428,455,485,508,534,558,578,591,614,638,663,692,709,731,740,757,786,818,851,861,878,890,908,942,977,1006,1036,1050,1060,1082,1097,1126,1159,1181,1197,1208,1228,1267,1280,1305,1314,1329,1335,1344,1357,1376,1393,1404,1412,1416,1425,1432,1441,1446,1452,1460,1470,1476,1482,1495,1503,1503,1508,1511,1514,1523,1528,1533,1537,1540,1542,1548,1558,1566,1573,1578,1581,1585,1588,1592,1601,1606,1611,1614,1616,1620,1629,1634,1640,1646,1654,1656,1660,1670,1677,1681,1689,1698,1701,1707,1724,1731,1739,1745,1752,1758,1767,1784,1791,1799,1807,1813,1817,1825,1842,1855,1859,1863,1865,1866,1872,1882,1889,1899,1903,1909,1912,1914,1921,1936,1949,1958,1971,1974,1979,1985,1994,2002,2015,2017,2021,2031,2037,2040,2046,2056,2060,2067,2072,2089,2102,2112,2126,2133,2136,2140,2154,2160
20_1,26,29,35,43,51,59,67,76,82,93,96,98,111,122,129,140,152,159,169,183,193,201,209,221,227,229,239,250,261,281,291,303,310,342,374,396,409,421,430,435,457,465,480,493,510,521,528,554,570,580,596,616,625,635,652,670,693,710,723,734,739,767,782,794,803,803,817,837,837,868,868,881,889,891,895,915,938,938,938,938,938,978,989,1011,1016,1022,1035,1039,1059,1073,1082,1092,1092,1107,1111,1114,1158,1188,1204,1215,1230,1249,1250,1272,1290,1308,1332,1346,1355,1358,1389,1423,1436,1463,1480,1495,1501,1543,1563,1611,1663,1693,1703,1711,1753,1804,1825,1848,1874,1896,1912,1944,1989,2011,2043,2080,2084,2095,2128,2163,2190,2214,2237,2240,2248,2315,2373,2399,2413,2427,2441,2473,2493,2526,2536,2558,2569,2584,2585,2585,2623,2656,2670,2685,2697,2706,2734,2756,2780,2780,2809,2810,2810,2846,2870,2874,2894,2911,2919,2921,2957,2969,2979,2999,3011,3013,3013,3013,3051,3074
21_1,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,8,10,10,10,12,14,14,14,14,14,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,19,19,19,20,20,20,20,20,21,21,21,21,22,22,22,22,22,22,22,23,23,23,23,23,23,25,28,29,29,32,34,34,35,37,37,37,39,40,42,43,46,46,46,47,51,54,55,60,61,61,64,64,65,65,70,75,75,75,77,80,81,81,82,82,82,84,84,89,89,90,90,91,97,98,98,100,104,104,104,105,109,111,114,116,117,118,119,122,123,131,133,135,138,140,141,143,146,156,157,160,163,165,165,170,171,173,174,177,180,181,186,186,187,190,192,193,197
22_1,5,6,6,8,8,10,12,14,15,17,17,17,18,20,21,24,24,28,28,33,38,45,47,50,53,56,55,55,68,70,73,76,78,78,82,86,90,92,96,98,100,103,107,113,119,123,123,125,132,138,143,147,147,150,150,153,163,164,170,170,170,178,181,187,186,186,188,188,188,191,195,212,216,216,216,220,231,234,240,244,244,244,249,256,257,260,266,267,267,269,274,276,282,284,284,284,283,282,282,284,286,285,285,288,286,291,299,301,301,301,306,310,311,316,316,316,316,317,321,324,328,332,332,332,332,332,335,340,345,345,345,348,351,356,360,361,361,361,362,368,371,373,376,376,378,383,383,386,391,392,392,392,397,399,399,404,404,404,404,404,406,421,430,434,434,434,435,436,439,442,442,442,442,452,461,462,462,468,469,470,472,478,478,493,493,497,501,503,507,507
23_1,51,59,70,76,79,91,101,110,120,125,128,133,141,150,158,162,168,172,180,193,201,210,216,229,235,245,251,257,269,277,281,287,292,297,311,320,328,334,339,344,350,355,358,368,369,375,383,390,393,397,400,404,408,410,412,416,425,435,439,444,445,452,455,460,460,463,465,469,472,474,475,475,478,479,483,485,486,489,491,491,492,492,492,494,495,498,500,500,504,507,511,525,528,530,534,537,548,553,571,579,592,593,593,612,618,626,637,646,647,648,676,704,709,722,732,734,739,759,780,801,830,832,832,847,862,890,900,920,949,957,963,981,996,1030,1045,1069,1072,1077,1102,1134,1172,1185,1197,1197,1200,1230,1250,1271,1287,1302,1302,1305,1313,1336,1363,1375,1388,1389,1393,1393,1412,1429,1439,1449,1452,1456,1482,1494,1506,1524,1528,1531,1531,1546,1556,1564,1573,1582,1585,1585,1593,1600,1603,1609,1620,1623,1623,1629,1636,1649
24_1,4,5,7,9,9,9,18,18,21,22,23,23,23,32,32,37,37,38,41,42,42,48,51,53,60,60,60,60,66,72,81,84,86,86,92,111,114,121,131,133,133,142,150,159,159,171,172,172,182,190,199,208,208,209,210,214,223,232,238,242,245,245,256,265,273,283,283,286,286,294,301,308,315,318,320,320,326,330,331,337,339,339,339,343,347,365,365,367,367,367,371,373,375,376,376,381,382,384,386,387,390,391,391,391,392,394,395,395,398,398,398,400,402,405,409,409,409,409,409,411,415,416,416,417,417,418,418,419,419,419,419,419,420,422,422,423,423,423,424,427,428,428,429,429,429,429,430,431,432,432,432,432,432,432,432,432,432,433,433,433,433,434,434,435,436,436,438,438,438,438,438,438,438,438,438,438,438,439,439,439,439,439,441,442,442,443,444,446,448,449
